customer_id,churn_probability,risk_decile,monetary_total,frequency,recency_days,acquisition_channel,loyalty_tier,expected_revenue_at_risk
CUST015067,0.9547,2,2545.39,1.0,124.0,Organic Search,Bronze,2430.08
CUST006931,0.9151,2,2655.26,1.0,187.0,Email Campaign,Bronze,2429.83
CUST016273,0.454,6,5351.530000000001,5.0,71.0,Marketplace,Bronze,2429.59
CUST015202,0.365,7,6655.55,5.0,225.0,Organic Search,Gold,2429.28
CUST014620,0.4945,5,4911.67,2.0,60.0,,Silver,2428.82
CUST014557,0.442,6,5493.26,2.0,79.0,Organic Search,Bronze,2428.02
CUST016532,0.2438,9,9956.15,6.0,18.0,Marketplace,Silver,2427.31
CUST019180,0.2919,8,8315.43,6.0,15.0,Organic Search,Silver,2427.27
CUST013720,0.1552,10,15634.0,9.0,1.0,Email Campaign,Silver,2426.4
CUST007574,0.1163,10,20857.66,14.0,100.0,Direct,Platinum,2425.75
CUST008495,0.2207,9,10990.34,6.0,4.0,,Platinum,2425.57
CUST015903,0.903,3,2685.9700000000003,2.0,149.0,Influencer,Bronze,2425.43
CUST013276,0.8589,3,2823.01,1.0,84.0,,Silver,2424.68
CUST007690,0.1608,10,15067.33,6.0,98.0,Referral,Gold,2422.83
CUST011437,0.4957,5,4886.59,3.0,234.0,Organic Search,Bronze,2422.28
CUST012535,0.9339,2,2592.76,1.0,377.0,,Bronze,2421.38
CUST011398,0.4818,5,5024.78,2.0,24.0,Direct,Bronze,2420.94
CUST003502,0.4725,5,5122.44,2.0,31.0,Email Campaign,Bronze,2420.35
CUST003664,0.3422,7,7072.35,6.0,105.0,Direct,Bronze,2420.16
CUST006836,0.94,2,2574.3,3.0,108.0,,Bronze,2419.84
CUST011780,0.8964,3,2699.37,1.0,87.0,Direct,Silver,2419.72
CUST012943,0.1678,10,14417.859999999999,9.0,35.0,Organic Search,Silver,2419.32
CUST010770,0.0538,10,44952.37,16.0,1.0,Email Campaign,Platinum,2418.44
CUST008257,0.3329,7,7262.54,4.0,121.0,Organic Search,Silver,2417.7
CUST019028,0.961,2,2515.2599999999998,2.0,276.0,Paid Social,Bronze,2417.16
CUST015667,0.3098,8,7801.68,5.0,27.0,Email Campaign,Bronze,2416.96
CUST001309,0.3168,8,7628.91,8.0,70.0,Direct,Bronze,2416.84
CUST000270,0.6135,4,3938.01,1.0,17.0,Paid Social,Bronze,2415.97
CUST007980,0.3048,8,7925.21,4.0,6.0,Marketplace,Bronze,2415.6
CUST019053,0.4225,6,5717.18,1.0,24.0,Paid Social,Bronze,2415.51
CUST016920,0.0971,10,24867.47,9.0,3.0,,,2414.63
CUST017808,0.9492,2,2543.01,3.0,284.0,Marketplace,Platinum,2413.83
CUST006827,0.8989,3,2685.22,5.0,122.0,,,2413.74
CUST019585,0.4344,6,5553.53,1.0,107.0,Paid Social,Silver,2412.45
CUST003703,0.5634,4,4280.84,3.0,53.0,,Bronze,2411.83
CUST018136,0.6082,4,3964.75,1.0,45.0,Paid Social,Bronze,2411.36
CUST002448,0.9731,1,2477.2599999999998,3.0,346.0,Influencer,Silver,2410.62
CUST019886,0.2345,9,10278.539999999999,4.0,0.0,Direct,,2410.32
CUST011825,0.9822,1,2453.62,1.0,357.0,Organic Search,Bronze,2409.95
CUST008834,0.4042,6,5962.01,2.0,151.0,Paid Social,Bronze,2409.84
CUST019708,0.3491,7,6900.79,3.0,167.0,Organic Search,Bronze,2409.07
CUST006433,0.2358,9,10212.57,5.0,2.0,Influencer,,2408.12
CUST015571,0.9608,2,2506.23,1.0,340.0,Marketplace,Bronze,2407.99
CUST013993,0.9284,2,2593.62,2.0,176.0,Email Campaign,Platinum,2407.92
CUST010447,0.9566,2,2516.37,1.0,394.0,Paid Social,Bronze,2407.16
CUST003845,0.1803,9,13348.76,8.0,103.0,Email Campaign,Platinum,2406.78
CUST015501,0.2457,9,9794.92,3.0,22.0,Organic Search,Silver,2406.61
CUST004971,0.2527,9,9519.09,6.0,11.0,Referral,Silver,2405.47
CUST014278,0.3803,7,6319.709999999999,3.0,14.0,Email Campaign,Gold,2403.39
CUST011746,0.3004,8,7998.54,3.0,3.0,Direct,Silver,2402.76
CUST017688,0.9048,3,2654.93,3.0,175.0,Organic Search,Silver,2402.18
CUST016984,0.8791,3,2731.84,2.0,131.0,Referral,Bronze,2401.56
CUST000797,0.2264,9,10606.2,5.0,38.0,Organic Search,Bronze,2401.24
CUST018665,0.2807,8,8553.84,4.0,55.0,Email Campaign,Silver,2401.06
CUST008263,0.9826,1,2443.4700000000003,2.0,276.0,Organic Search,Platinum,2400.95
CUST014625,0.3756,7,6391.34,2.0,135.0,Organic Search,Bronze,2400.59
CUST004643,0.5283,5,4542.71,1.0,361.0,Referral,Bronze,2399.91
CUST006561,0.9456,2,2535.52,1.0,145.0,Direct,Bronze,2397.59
CUST003812,0.9923,1,2415.93,1.0,302.0,Influencer,Gold,2397.33
CUST018600,0.1151,10,20826.65,19.0,115.0,Referral,Gold,2397.15
CUST012707,0.5541,5,4324.9,2.0,109.0,Direct,Silver,2396.43
CUST015108,0.1895,9,12643.49,7.0,45.0,Direct,Gold,2395.94
CUST014932,0.1894,9,12649.22,6.0,28.0,Direct,Silver,2395.76
CUST000370,0.3425,7,6993.41,3.0,95.0,Paid Social,,2395.24
CUST003530,0.1833,9,13066.039999999999,7.0,31.0,Influencer,Gold,2395.01
CUST014833,0.4751,5,5040.35,1.0,127.0,Email Campaign,Silver,2394.67
CUST004892,0.0989,10,24195.68,9.0,6.0,Direct,Gold,2392.95
CUST017188,0.4068,6,5881.83,4.0,88.0,Organic Search,,2392.73
CUST002374,0.3709,7,6447.77,5.0,38.0,,Bronze,2391.48
CUST016126,0.2495,9,9583.85,6.0,6.0,Organic Search,,2391.17
CUST016962,0.1688,10,14154.44,11.0,36.0,Organic Search,Gold,2389.27
CUST009353,0.2693,8,8868.2,6.0,19.0,Organic Search,Gold,2388.21
CUST002245,0.419,6,5699.650000000001,4.0,30.0,,Bronze,2388.15
CUST010736,0.3118,8,7656.599999999999,5.0,27.0,Paid Social,,2387.33
CUST007866,0.7796,3,3061.9300000000003,5.0,53.0,Paid Social,Gold,2387.08
CUST012849,0.2319,9,10291.939999999999,7.0,129.0,Paid Social,Platinum,2386.7
CUST011933,0.3363,7,7094.01,3.0,24.0,Email Campaign,Bronze,2385.72
CUST014332,0.5485,5,4348.7,3.0,132.0,Direct,,2385.26
CUST003766,0.5879,4,4057.17,2.0,1.0,Referral,Bronze,2385.21
CUST011790,0.4564,6,5225.780000000001,2.0,23.0,Organic Search,Bronze,2385.05
CUST007322,0.2384,9,10002.720000000001,5.0,110.0,Paid Social,Bronze,2384.65
CUST011779,0.9765,1,2441.66,1.0,448.0,Referral,Bronze,2384.28
CUST009856,0.9809,1,2430.59,2.0,323.0,Influencer,Bronze,2384.17
CUST000251,0.2001,9,11914.82,5.0,19.0,Email Campaign,Platinum,2384.16
CUST008970,0.0624,10,38205.21,16.0,0.0,Organic Search,Gold,2384.01
CUST010608,0.439,6,5427.68,3.0,58.0,Referral,Bronze,2382.75
CUST000047,0.6575,4,3623.6000000000004,2.0,258.0,Direct,Silver,2382.52
CUST012952,0.4656,6,5116.83,1.0,187.0,Email Campaign,Bronze,2382.4
CUST002670,0.3563,7,6684.9,3.0,20.0,,Bronze,2381.83
CUST014291,0.5894,4,4040.85,2.0,54.0,Marketplace,Bronze,2381.68
CUST004327,0.4661,6,5108.219999999999,4.0,55.0,Direct,Bronze,2380.94
CUST003180,0.9717,1,2450.0600000000004,1.0,395.0,Referral,Silver,2380.72
CUST000513,0.2036,9,11692.52,7.0,46.0,Organic Search,Silver,2380.6
CUST006851,0.2625,8,9067.87,4.0,88.0,Email Campaign,Bronze,2380.32
CUST010306,0.1159,10,20534.809999999998,5.0,13.0,Organic Search,Gold,2379.98
CUST012365,0.4143,6,5743.0599999999995,2.0,108.0,Organic Search,Bronze,2379.35
CUST015226,0.3189,8,7461.03,6.0,5.0,Influencer,Gold,2379.32
CUST009560,0.0902,10,26356.52,15.0,23.0,Referral,Gold,2377.36
CUST012766,0.3938,7,6036.19,4.0,4.0,Influencer,Gold,2377.05
CUST002470,0.9735,1,2441.23,3.0,211.0,Email Campaign,Silver,2376.54
CUST019394,0.9538,2,2491.25,3.0,241.0,Influencer,Bronze,2376.15
CUST004714,0.6446,4,3685.1000000000004,3.0,170.0,Paid Social,Bronze,2375.42
CUST010858,0.4019,6,5909.58,2.0,44.0,,,2375.06
CUST015161,0.3238,8,7328.49,7.0,95.0,Direct,Silver,2372.97
CUST010772,0.3289,8,7213.950000000001,3.0,51.0,Paid Social,Silver,2372.67
CUST007529,0.6359,4,3731.06,1.0,46.0,,Bronze,2372.58
CUST015603,0.1161,10,20434.61,11.0,0.0,Organic Search,Bronze,2372.46
CUST002281,0.2514,9,9435.61,6.0,17.0,Marketplace,Bronze,2372.11
CUST005483,0.4748,5,4995.76,2.0,27.0,Marketplace,,2371.99
CUST010334,0.5759,4,4118.29,1.0,96.0,Email Campaign,Gold,2371.72
CUST009205,0.3222,8,7358.17,5.0,46.0,Direct,Bronze,2370.8
CUST006726,0.8545,3,2774.4900000000002,3.0,64.0,Email Campaign,,2370.8
CUST000276,0.8014,3,2958.25,2.0,231.0,Direct,Bronze,2370.74
CUST002056,0.3433,7,6903.68,6.0,100.0,Paid Social,Bronze,2370.03
CUST011996,0.7645,3,3098.95,2.0,82.0,Influencer,,2369.15
CUST006093,0.2797,8,8468.580000000002,3.0,115.0,Direct,Bronze,2368.66
CUST001706,0.1149,10,20612.54,7.0,7.0,Email Campaign,Gold,2368.38
CUST019733,0.1486,10,15930.32,17.0,25.0,Organic Search,,2367.25
CUST002147,0.5524,5,4283.030000000001,2.0,16.0,Paid Social,Silver,2365.95
CUST005492,0.1293,10,18289.08,10.0,1.0,Organic Search,Silver,2364.78
CUST008469,0.3379,7,6996.96,2.0,1.0,Organic Search,Bronze,2364.27
CUST014751,0.1204,10,19625.64,12.0,122.0,Email Campaign,Gold,2362.93
CUST000084,0.2841,8,8315.29,6.0,32.0,Organic Search,Bronze,2362.37
CUST015374,0.1333,10,17718.7,7.0,13.0,Direct,Platinum,2361.9
CUST002089,0.437,6,5400.99,3.0,43.0,Organic Search,Silver,2360.23
CUST013897,0.0768,10,30727.05,15.0,17.0,Organic Search,Gold,2359.84
CUST015934,0.4197,6,5621.35,5.0,14.0,Organic Search,Silver,2359.28
CUST007928,0.1442,10,16355.73,7.0,95.0,Organic Search,Gold,2358.5
CUST019829,0.2483,9,9495.2,5.0,25.0,Organic Search,Gold,2357.66
CUST002896,0.5824,4,4047.96,1.0,17.0,Paid Social,Bronze,2357.53
CUST018128,0.2716,8,8677.95,9.0,101.0,Email Campaign,,2356.93
CUST004895,0.1409,10,16718.02,10.0,38.0,Referral,Silver,2355.57
CUST002993,0.3288,8,7161.95,3.0,122.0,Referral,Bronze,2354.85
CUST009437,0.9271,2,2539.94,4.0,115.0,Paid Social,Silver,2354.78
CUST019679,0.2639,8,8920.46,4.0,13.0,,Silver,2354.11
CUST004732,0.3483,7,6757.55,3.0,81.0,,Bronze,2353.65
CUST014879,0.9904,1,2376.01,2.0,395.0,Referral,,2353.2
CUST005997,0.2759,8,8525.41,5.0,6.0,Email Campaign,Bronze,2352.16
CUST000809,0.1713,9,13727.68,5.0,20.0,Paid Social,Silver,2351.55
CUST008385,0.1546,10,15209.130000000001,6.0,47.0,Organic Search,Gold,2351.33
CUST001124,0.3797,7,6191.57,5.0,85.0,Organic Search,Bronze,2350.94
CUST013677,0.3648,7,6444.18,4.0,31.0,Email Campaign,Gold,2350.84
CUST007298,0.3704,7,6346.4,8.0,135.0,Paid Social,Bronze,2350.71
CUST014479,0.9469,2,2480.4,1.0,453.0,Marketplace,Bronze,2348.69
CUST008592,0.9793,1,2398.26,4.0,262.0,Paid Social,Silver,2348.62
CUST003861,0.4548,6,5163.82,2.0,13.0,,Bronze,2348.51
CUST008295,0.31,8,7574.16,1.0,11.0,Direct,Gold,2347.99
CUST018812,0.1983,9,11838.42,6.0,3.0,Direct,Silver,2347.56
CUST001014,0.1599,10,14676.98,9.0,116.0,Direct,Gold,2346.85
CUST002838,0.2949,8,7957.13,1.0,17.0,Direct,Silver,2346.56
CUST014679,0.2216,9,10588.3,6.0,99.0,Direct,Silver,2346.37
CUST004057,0.4586,6,5112.91,3.0,92.0,Paid Social,Bronze,2344.78
CUST014597,0.5063,5,4629.57,1.0,9.0,Paid Social,Bronze,2343.95
CUST019715,0.3893,7,6018.81,4.0,30.0,Email Campaign,Gold,2343.12
CUST011662,0.3573,7,6556.5,3.0,37.0,Direct,Gold,2342.64
CUST019099,0.3753,7,6239.879999999999,5.0,44.0,Marketplace,Silver,2341.83
CUST001957,0.3811,7,6144.7300000000005,3.0,29.0,Paid Social,Platinum,2341.76
CUST013284,0.1431,10,16347.880000000001,8.0,55.0,Referral,Bronze,2339.38
CUST006181,0.4062,6,5750.719999999999,2.0,15.0,Influencer,Bronze,2335.94
CUST009587,0.3124,8,7472.02,2.0,95.0,Referral,Gold,2334.26
CUST005356,0.3488,7,6691.97,2.0,118.0,Organic Search,Platinum,2334.16
CUST000894,0.9127,2,2557.13,2.0,102.0,Marketplace,Silver,2333.89
CUST016155,0.9362,2,2492.1800000000003,4.0,202.0,Direct,Gold,2333.18
CUST000749,0.7592,3,3072.36,3.0,81.0,Direct,Bronze,2332.54
CUST002862,0.5642,4,4133.48,1.0,30.0,Direct,Bronze,2332.11
CUST018133,0.4674,6,4988.87,1.0,20.0,,Bronze,2331.8
CUST011440,0.8803,3,2647.77,4.0,197.0,Direct,Gold,2330.83
CUST016400,0.3108,8,7497.79,3.0,102.0,Organic Search,Gold,2330.31
CUST006395,0.3561,7,6541.9,1.0,46.0,Influencer,,2329.57
CUST010060,0.207,9,11252.77,8.0,42.0,Email Campaign,Bronze,2329.32
CUST017078,0.9317,2,2499.91,5.0,140.0,Influencer,Gold,2329.17
CUST007413,0.2326,9,10012.16,4.0,15.0,Direct,Bronze,2328.83
CUST018055,0.3412,7,6825.27,2.0,142.0,Email Campaign,Gold,2328.78
CUST005454,0.4899,5,4753.41,4.0,25.0,Organic Search,Bronze,2328.7
CUST018383,0.7527,3,3093.29,2.0,35.0,Paid Social,Bronze,2328.32
CUST017967,0.3086,8,7544.25,3.0,23.0,Email Campaign,Silver,2328.16
CUST011819,0.455,6,5116.37,3.0,94.0,Referral,Bronze,2327.95
CUST007363,0.4017,6,5794.49,3.0,49.0,Influencer,Silver,2327.65
CUST019882,0.9484,2,2454.21,2.0,306.0,,Bronze,2327.57
CUST004949,0.1857,9,12532.91,3.0,9.0,Organic Search,Gold,2327.36
CUST014452,0.3356,7,6930.29,7.0,25.0,Paid Social,Bronze,2325.81
CUST014715,0.6014,4,3865.48,5.0,46.0,Organic Search,,2324.7
CUST014167,0.1617,10,14374.52,11.0,8.0,Organic Search,Gold,2324.36
CUST018131,0.1642,10,14144.369999999999,8.0,6.0,Referral,Bronze,2322.51
CUST017283,0.3255,8,7131.81,4.0,18.0,Referral,Bronze,2321.4
CUST005104,0.3507,7,6618.620000000001,5.0,12.0,Paid Social,Silver,2321.15
CUST019773,0.3442,7,6741.05,4.0,8.0,Influencer,Bronze,2320.27
CUST000274,0.4974,5,4664.71,3.0,0.0,Influencer,Silver,2320.23
CUST002464,0.254,9,9132.54,4.0,23.0,,Bronze,2319.67
CUST012061,0.5069,5,4575.620000000001,2.0,97.0,,,2319.38
CUST017935,0.1242,10,18670.89,9.0,8.0,Paid Social,Gold,2318.92
CUST018683,0.0551,10,42072.84,14.0,26.0,Referral,Bronze,2318.21
CUST012566,0.0438,10,52900.94,17.0,29.0,Referral,Gold,2317.06
CUST007131,0.4666,6,4965.27,1.0,42.0,Referral,Silver,2316.79
CUST016922,0.154,10,15037.41,10.0,37.0,Email Campaign,Bronze,2315.76
CUST007789,0.5684,4,4074.06,3.0,30.0,,Gold,2315.7
CUST007114,0.6239,4,3711.64,1.0,9.0,Paid Social,Silver,2315.69
CUST010315,0.5006,5,4623.51,3.0,28.0,Influencer,Bronze,2314.53
CUST010063,0.8264,3,2800.21,3.0,66.0,Paid Social,Bronze,2314.09
CUST005084,0.3412,7,6780.14,2.0,28.0,Marketplace,Bronze,2313.38
CUST011981,0.4659,6,4963.85,4.0,278.0,Direct,Bronze,2312.66
CUST014586,0.3576,7,6466.29,2.0,24.0,Marketplace,,2312.35
CUST015911,0.2808,8,8233.21,5.0,123.0,,Platinum,2311.89
CUST002013,0.0956,10,24177.28,8.0,8.0,Organic Search,Platinum,2311.35
CUST008973,0.2049,9,11271.04,12.0,5.0,Marketplace,Bronze,2309.44
CUST000416,0.6224,4,3708.91,1.0,126.0,Paid Social,Bronze,2308.43
CUST011977,0.3478,7,6635.59,4.0,53.0,Organic Search,Bronze,2307.86
CUST007720,0.3115,8,7407.77,3.0,108.0,Email Campaign,Gold,2307.52
CUST010671,0.458,6,5038.120000000001,3.0,57.0,Influencer,Bronze,2307.46
CUST017757,0.8247,3,2796.77,2.0,58.0,Paid Social,Bronze,2306.5
CUST001326,0.3921,7,5871.61,2.0,169.0,Paid Social,Silver,2302.26
CUST010356,0.2815,8,8176.12,2.0,142.0,Organic Search,Platinum,2301.58
CUST006285,0.4014,6,5732.48,4.0,67.0,,Platinum,2301.02
CUST010113,0.3284,8,7006.59,8.0,50.0,Direct,Silver,2300.96
CUST017132,0.3391,7,6782.870000000001,3.0,82.0,Paid Social,Bronze,2300.07
CUST014071,0.1698,10,13544.94,7.0,85.0,Influencer,Silver,2299.93
CUST008634,0.6045,4,3803.56,3.0,37.0,Paid Social,Bronze,2299.25
CUST019848,0.8901,3,2581.51,2.0,105.0,Direct,Bronze,2297.8
CUST018734,0.4238,6,5421.200000000001,2.0,131.0,Paid Social,Bronze,2297.5
CUST000939,0.1526,10,15052.78,8.0,28.0,,Gold,2297.05
CUST005712,0.1644,10,13970.83,8.0,74.0,Organic Search,,2296.8
CUST002292,0.2665,8,8616.46,4.0,118.0,Organic Search,Bronze,2296.29
CUST012150,0.205,9,11198.57,6.0,8.0,Email Campaign,Bronze,2295.71
CUST009542,0.4325,6,5307.209999999999,4.0,10.0,Email Campaign,Silver,2295.37
CUST013017,0.379,7,6055.08,3.0,29.0,Referral,Bronze,2294.88
CUST018031,0.2628,8,8730.99,6.0,15.0,Referral,Silver,2294.5
CUST004009,0.3627,7,6324.0,4.0,30.0,Organic Search,Bronze,2293.71
CUST002582,0.5104,5,4492.89,3.0,45.0,Organic Search,Bronze,2293.17
CUST007027,0.2798,8,8194.869999999999,2.0,19.0,Email Campaign,Silver,2292.92
CUST004877,0.7877,3,2910.24,1.0,84.0,Organic Search,,2292.4
CUST014930,0.5636,4,4065.0,4.0,88.0,Direct,Bronze,2291.03
CUST010375,0.3261,8,7025.4800000000005,3.0,5.0,Direct,Gold,2291.01
CUST010202,0.4241,6,5399.98,3.0,38.0,Organic Search,Bronze,2290.13
CUST003148,0.1832,9,12500.63,12.0,98.0,,Platinum,2290.12
CUST011976,0.8853,3,2586.6,1.0,107.0,Referral,,2289.92
CUST005666,0.3789,7,6040.67,1.0,87.0,Marketplace,Bronze,2288.81
CUST011895,0.1764,9,12973.08,7.0,8.0,Email Campaign,Platinum,2288.45
CUST002033,0.4613,6,4960.13,2.0,8.0,Influencer,Bronze,2288.11
CUST010046,0.1205,10,18987.46,8.0,75.0,Referral,Silver,2287.99
CUST008343,0.1955,9,11703.24,9.0,0.0,Email Campaign,Bronze,2287.98
CUST004444,0.9062,3,2524.27,2.0,230.0,Email Campaign,Bronze,2287.49
CUST002592,0.5706,4,4007.91,1.0,157.0,Referral,Bronze,2286.91
CUST009812,0.515,5,4440.45,2.0,67.0,,Gold,2286.83
CUST012878,0.9793,1,2334.88,1.0,451.0,Influencer,Bronze,2286.55
CUST016272,0.1071,10,21346.34,9.0,27.0,Referral,Silver,2286.19
CUST000117,0.889,3,2570.81,4.0,132.0,Influencer,,2285.45
CUST011128,0.7631,3,2992.84,4.0,37.0,Direct,Silver,2283.84
CUST007228,0.4718,5,4840.57,2.0,88.0,Direct,Silver,2283.78
CUST000360,0.8019,3,2847.95,5.0,71.0,Organic Search,,2283.77
CUST003134,0.3997,6,5710.95,2.0,26.0,Direct,Platinum,2282.67
CUST013300,0.0903,10,25272.2,15.0,32.0,Organic Search,Silver,2282.08
CUST015560,0.34,7,6711.9400000000005,3.0,107.0,Direct,Bronze,2282.06
CUST003325,0.2284,9,9985.98,6.0,26.0,Organic Search,Silver,2280.8
CUST015405,0.6198,4,3678.6499999999996,5.0,145.0,Paid Social,Bronze,2280.03
CUST004135,0.9661,1,2358.6800000000003,3.0,405.0,Email Campaign,Gold,2278.72
CUST003776,0.2075,9,10981.310000000001,3.0,21.0,Direct,,2278.62
CUST013133,0.3525,7,6463.91,4.0,269.0,Referral,Gold,2278.53
CUST017083,0.5135,5,4436.1,2.0,23.0,Paid Social,Bronze,2277.94
CUST019175,0.2954,8,7710.32,5.0,11.0,Organic Search,Silver,2277.63
CUST015512,0.0867,10,26266.97,8.0,107.0,Referral,Gold,2277.35
CUST003016,0.1404,10,16218.96,9.0,0.0,Email Campaign,Gold,2277.14
CUST004619,0.3885,7,5860.4,2.0,43.0,Email Campaign,Bronze,2276.77
CUST013880,0.5356,5,4250.77,2.0,86.0,Organic Search,Bronze,2276.71
CUST003763,0.5568,4,4088.84,3.0,104.0,Organic Search,Platinum,2276.67
CUST008873,0.1058,10,21494.09,10.0,39.0,,,2274.07
CUST000299,0.0801,10,28389.84,13.0,3.0,Referral,Bronze,2274.03
CUST009132,0.8936,3,2544.06,4.0,126.0,Direct,Bronze,2273.37
CUST000724,0.539,5,4215.49,3.0,47.0,Email Campaign,Bronze,2272.15
CUST019270,0.9818,1,2313.78,2.0,431.0,,Bronze,2271.67
CUST009733,0.1153,10,19690.3,10.0,35.0,Organic Search,Silver,2270.29
CUST006136,0.3038,8,7470.0599999999995,3.0,74.0,,Silver,2269.4
CUST005814,0.2399,9,9459.52,6.0,107.0,Organic Search,Silver,2269.34
CUST015513,0.3431,7,6611.62,8.0,83.0,Referral,Silver,2268.45
CUST015601,0.1683,10,13473.96,8.0,27.0,Influencer,Silver,2267.67
CUST016395,0.3574,7,6340.9400000000005,2.0,20.0,Paid Social,Bronze,2266.25
CUST010199,0.3007,8,7533.45,3.0,9.0,Organic Search,Bronze,2265.31
CUST006256,0.3232,8,7006.35,4.0,76.0,Influencer,Bronze,2264.45
CUST017885,0.2647,8,8553.36,5.0,1.0,Email Campaign,Bronze,2264.07
CUST011307,0.3627,7,6238.33,6.0,13.0,Organic Search,,2262.64
CUST008412,0.3802,7,5950.94,4.0,4.0,Marketplace,Gold,2262.55
CUST002721,0.3657,7,6186.84,2.0,15.0,Influencer,Silver,2262.53
CUST012503,0.3827,7,5910.84,1.0,4.0,Paid Social,Bronze,2262.08
CUST000961,0.3591,7,6299.129999999999,4.0,79.0,Paid Social,Bronze,2262.02
CUST008457,0.9442,2,2395.4,8.0,199.0,Organic Search,Gold,2261.74
CUST004828,0.4436,6,5097.5199999999995,2.0,32.0,Direct,Silver,2261.26
CUST017684,0.1174,10,19259.69,13.0,3.0,,Platinum,2261.09
CUST002234,0.9237,2,2447.5,3.0,289.0,Referral,Silver,2260.76
CUST002438,0.1672,10,13519.52,7.0,3.0,Marketplace,,2260.46
CUST016180,0.2486,9,9092.21,3.0,3.0,Influencer,Silver,2260.32
CUST002897,0.2621,8,8617.98,7.0,100.0,Paid Social,Bronze,2258.77
CUST016887,0.3148,8,7174.710000000001,3.0,37.0,Influencer,Bronze,2258.6
CUST003498,0.3401,7,6640.139999999999,2.0,115.0,Referral,Bronze,2258.31
CUST007885,0.9411,2,2399.64,4.0,191.0,Paid Social,Bronze,2258.3
CUST011964,0.6354,4,3553.75,2.0,52.0,Direct,Bronze,2258.05
CUST000576,0.1389,10,16254.28,8.0,95.0,Paid Social,Bronze,2257.72
CUST001767,0.7982,3,2828.24,2.0,65.0,Paid Social,Gold,2257.5
CUST013588,0.9462,2,2384.63,3.0,370.0,Direct,Gold,2256.34
CUST000857,0.8976,3,2513.58,1.0,132.0,Marketplace,Silver,2256.19
CUST017463,0.9472,2,2381.4,2.0,348.0,Email Campaign,Bronze,2255.66
CUST003742,0.5186,5,4348.5,1.0,184.0,Paid Social,Bronze,2255.13
CUST012450,0.3296,8,6840.67,4.0,10.0,,Platinum,2254.68
CUST013543,0.4843,5,4655.4400000000005,2.0,27.0,Organic Search,Bronze,2254.63
CUST012807,0.9767,1,2306.66,3.0,217.0,Direct,Bronze,2252.91
CUST003958,0.5153,5,4371.139999999999,4.0,37.0,Paid Social,Bronze,2252.45
CUST006077,0.1285,10,17520.19,9.0,35.0,Organic Search,Silver,2251.34
CUST000123,0.9675,1,2326.27,4.0,244.0,Referral,Gold,2250.67
CUST014011,0.9741,1,2309.96,3.0,236.0,Organic Search,Bronze,2250.13
CUST014986,0.1101,10,20434.98,7.0,16.0,Direct,Gold,2249.89
CUST007894,0.4993,5,4504.92,1.0,198.0,Direct,Bronze,2249.31
CUST002587,0.229,9,9820.31,4.0,40.0,Email Campaign,Bronze,2248.85
CUST010613,0.9686,1,2321.72,3.0,332.0,Email Campaign,Bronze,2248.82
CUST011041,0.1667,10,13487.75,5.0,11.0,Direct,Gold,2248.41
CUST015452,0.3036,8,7401.43,2.0,9.0,Marketplace,Platinum,2247.07
CUST019880,0.0545,10,41221.270000000004,19.0,0.0,Direct,Silver,2246.56
CUST005941,0.2803,8,8013.79,9.0,27.0,,Bronze,2246.27
CUST010102,0.1839,9,12208.529999999999,9.0,10.0,Organic Search,Platinum,2245.15
CUST016480,0.6342,4,3537.08,4.0,64.0,,Gold,2243.22
CUST012800,0.9736,1,2303.66,2.0,347.0,Influencer,,2242.84
CUST016465,0.188,9,11924.59,4.0,9.0,Organic Search,Silver,2241.82
CUST006885,0.056,10,40026.46,18.0,8.0,Referral,Gold,2241.48
CUST012681,0.3654,7,6134.24,6.0,31.0,Organic Search,Silver,2241.45
CUST002211,0.4733,5,4735.73,4.0,68.0,Paid Social,Bronze,2241.42
CUST014077,0.5318,5,4212.889999999999,3.0,97.0,Paid Social,Platinum,2240.41
CUST016255,0.8799,3,2545.62,2.0,76.0,Direct,Bronze,2239.89
CUST015552,0.0945,10,23702.149999999998,7.0,37.0,Referral,Gold,2239.85
CUST015811,0.2835,8,7897.02,6.0,10.0,Paid Social,,2238.81
CUST012774,0.2562,9,8734.03,10.0,1.0,Email Campaign,Bronze,2237.66
CUST012436,0.9728,1,2299.75,1.0,384.0,Paid Social,Bronze,2237.2
CUST009047,0.3301,8,6775.719999999999,4.0,74.0,Organic Search,,2236.67
CUST007569,0.231,9,9675.61,7.0,18.0,Marketplace,Platinum,2235.07
CUST018069,0.8972,3,2489.85,2.0,244.0,Influencer,Bronze,2233.89
CUST005077,0.6475,4,3449.33,2.0,51.0,Referral,Bronze,2233.44
CUST017096,0.0584,10,38226.83,17.0,23.0,Email Campaign,Silver,2232.45
CUST007360,0.9371,2,2381.51,1.0,205.0,,Bronze,2231.71
CUST018763,0.4474,6,4987.98,3.0,32.0,Paid Social,,2231.62
CUST007479,0.9808,1,2274.6899999999996,4.0,245.0,Email Campaign,Silver,2231.02
CUST018336,0.3157,8,7064.280000000001,5.0,134.0,Paid Social,Silver,2230.19
CUST019409,0.2676,8,8325.1,5.0,71.0,Organic Search,Silver,2227.8
CUST008460,0.3254,8,6844.6,3.0,145.0,Influencer,,2227.23
CUST001955,0.7719,3,2884.92,3.0,68.0,Paid Social,Bronze,2226.87
CUST018881,0.232,9,9592.95,1.0,2.0,Organic Search,Platinum,2225.56
CUST017205,0.1717,9,12960.539999999999,8.0,17.0,Marketplace,Bronze,2225.32
