product_id,unit_price_ghs,cost_price_ghs,stock_quantity,avg_rating,product_name,category,subcategory,brand,launch_date,is_active
PRD01176,215.37,126.15,18.0,3.2,Infinix Snack 445,Groceries,Snacks,Hisense,2022-07-30,True
PRD01177,192.24,164.32,794.0,4.4,Fan Milk Bag 762,Fashion,Bags,Midea,2023-06-24,True
PRD01178,152.18,107.25,586.0,3.74,Hisense Bag 975,Fashion,Bags,Midea,2022-02-10,True
PRD01179,2984.93,1915.91,699.0,4.68,HP Small Appliance 428,Electronics,Small Appliances,Nivea,2023-08-18,True
PRD01180,2394.55,1463.56,465.0,3.82,Nestle Television 465,Electronics,Televisions,itel,2022-09-23,True
PRD01181,72.02,58.28,194.0,3.91,Apple Beverage 638,Groceries,Beverages,HP,2023-11-01,True
PRD01182,204.19,176.66,547.0,3.92,Infinix Power Bank 591,Phones & Tablets,Power Banks,Nasco,2024-05-13,True
PRD01183,765.65,661.5,619.0,4.78,Tecno Power Bank 585,Phones & Tablets,Power Banks,Unilever,2024-06-21,True
PRD01184,3828.29,3297.33,690.0,4.64,Puma Laptop 134,Computing,Laptops,Lenovo,2024-01-08,True
PRD01185,368.13,206.49,24.0,4.03,Nestle Printer 407,Computing,Printers,,2024-05-27,True
PRD01186,411.47,238.25,403.0,4.03,Puma Diaper 729,Baby Products,Diapers,,2022-11-27,False
PRD01187,175.29,127.93,714.0,4.45,Adidas Bag 718,Fashion,Bags,Apple,2024-03-09,True
PRD01188,229.63,201.42,423.0,4.48,Kasapreko Art 620,Books & Stationery,Art,itel,2023-10-02,True
PRD01189,656.1,537.4,189.0,4.22,Unilever Monitor 995,Computing,Monitors,Nestle,2023-06-11,True
PRD01190,60.59,52.6,628.0,2.55,Dell Haircare 775,Health & Beauty,Haircare,Midea,2023-10-07,True
PRD01191,51.235,31.57,466.0,4.05,Infinix Women's Clothing 320,Fashion,Women'S Clothing,Unilever,2023-12-14,True
PRD01192,42.52,24.43,381.0,4.06,Apple Footwear 736,Fashion,Footwear,Tecno,2022-03-07,True
PRD01193,1793.57,1552.31,590.0,3.43,itel Sportswear 931,Sports & Fitness,Sportswear,GTP,2023-12-03,True
PRD01194,240.38,197.63,213.0,4.46,GTP Textbook 351,Books & Stationery,Textbooks,HP,2022-03-02,True
PRD01195,821.3,513.03,823.0,4.73,Puma Outdoor 792,Sports & Fitness,Outdoor,Samsung,2024-12-09,True
PRD01196,8226.78,5762.99,589.0,3.62,Samsung Laptop 939,Computing,Laptops,GTP,2023-05-18,True
PRD01197,317.67,258.36,451.0,5.0,Adidas Audio 634,Electronics,Audio,Kasapreko,2022-04-28,True
PRD01198,274.17,212.42,96.0,3.96,Nivea Skincare 852,Health & Beauty,Skincare,Puma,2023-11-24,True
PRD01199,492.06,383.42,371.0,2.93,Midea Television 453,Electronics,Televisions,Nivea,2024-02-15,True
PRD01200,54.06,34.38,86.0,3.73,Nasco Pantry 745,Groceries,Pantry,Samsung,2024-09-14,True
PRD01201,1265.88,901.54,612.0,4.82,Samsung Bedding 774,Home & Kitchen,Bedding,Tecno,2022-08-07,True
PRD01202,105.51,82.94,690.0,3.66,Puma Cookware 109,Home & Kitchen,Cookware,Midea,2022-10-28,True
PRD01203,363.78,251.33,31.0,4.51,Nasco Baby Care 459,Baby Products,Baby Care,Hisense,2024-05-27,True
PRD01204,52.91,46.48,732.0,2.92,Nestle Beverage 618,Groceries,Beverages,Generic,2023-12-31,True
PRD01205,2600.58,2173.23,301.0,5.0,Apple Phone Accessorie 160,Phones & Tablets,Phone Accessories,Lenovo,2024-08-22,True
PRD01206,5974.35,5226.88,336.0,5.0,itel Phone Accessorie 608,Phones & Tablets,Phone Accessories,Samsung,2024-10-09,True
PRD01207,215.78,183.19,303.0,4.17,Nivea Skincare 889,Health & Beauty,Skincare,Generic,2023-04-02,True
PRD01208,1590.99,1344.79,252.0,3.91,Kasapreko Bedding 810,Home & Kitchen,Bedding,Infinix,2023-09-29,True
PRD01209,1653.67,931.91,732.0,5.0,Unilever Audio 654,Electronics,Audio,GTP,2023-06-22,True
PRD01210,107.89,81.79,320.0,4.56,Hisense Women's Clothing 541,Fashion,Women'S Clothing,Infinix,2023-11-03,True
PRD01211,28.93,20.87,640.0,4.7,itel Snack 130,Groceries,Snacks,Fan Milk,2024-05-11,False
PRD01212,35.71,26.76,162.0,3.15,Hisense Toy 302,Baby Products,Toys,Generic,2024-02-29,True
PRD01213,31.06,25.68,92.0,4.14,Apple Cookware 414,Home & Kitchen,Cookware,Adidas,2022-04-11,True
PRD01214,368.6,303.7,280.0,3.05,Midea Women's Clothing 943,Fashion,Women'S Clothing,Midea,2022-07-15,True
PRD01215,6529.94,5397.41,585.0,3.36,Infinix Television 853,Electronics,Televisions,Puma,2024-05-17,True
PRD01216,43.17,23.75,806.0,3.24,Fan Milk Cleaning 581,Home & Kitchen,Cleaning,Adidas,2023-12-15,True
PRD01217,36.74,26.28,592.0,3.22,Nivea Women's Clothing 405,Fashion,Women'S Clothing,Nestle,2023-12-02,True
PRD01218,207.56,116.75,1.0,3.9,Nestle Bedding 131,Home & Kitchen,Bedding,Kasapreko,2023-07-11,True
PRD01219,331.87,273.1,349.0,,Dell Supplement 692,Health & Beauty,Supplements,Samsung,2022-04-25,True
PRD01220,1021.61,624.99,515.0,3.8,Puma Power Bank 508,Phones & Tablets,Power Banks,Tecno,2024-02-26,True
PRD01221,397.21,,816.0,4.36,Generic Tablet 678,Phones & Tablets,Tablets,Nivea,2023-04-29,True
PRD01222,3000.35,2088.79,646.0,4.77,itel Camera 606,Electronics,Cameras,itel,2024-12-22,True
PRD01223,53.86,30.38,728.0,4.36,Nasco Supplement 216,Sports & Fitness,Supplements,Nestle,2023-06-16,True
PRD01224,93.81,61.9,134.0,4.13,itel Fragrance 807,Health & Beauty,Fragrance,Infinix,2024-06-25,True
PRD01225,342.87,191.92,209.0,4.75,Nestle Monitor 961,Computing,Monitors,Infinix,2023-10-28,True
PRD01226,1062.9,706.75,294.0,4.5,Adidas Sportswear 185,Sports & Fitness,Sportswear,Midea,2022-09-09,True
PRD01227,117.61,91.94,774.0,4.18,HP Women's Clothing 831,Fashion,Women'S Clothing,Hisense,2023-09-04,True
PRD01228,203.84,149.08,66.0,3.47,Adidas Footwear 497,Fashion,Footwear,Hisense,2024-12-12,True
PRD01229,61.83,48.25,855.0,5.0,Infinix Gym Equipment 361,Sports & Fitness,Gym Equipment,Samsung,2024-08-25,True
PRD01230,263.8,190.04,501.0,4.64,Puma Power Bank 673,Phones & Tablets,Power Banks,GTP,2024-01-14,True
PRD01231,573.19,495.65,742.0,3.37,Kasapreko Audio 906,Electronics,Audio,Samsung,2023-11-08,True
PRD01232,2366.83,2076.19,375.0,3.51,Apple Bedding 178,Home & Kitchen,Bedding,Tecno,2023-10-03,True
PRD01233,352.98,271.0,306.0,3.53,Puma Storage 498,Computing,Storage,HP,2024-09-24,True
PRD01234,233.77,194.42,337.0,4.12,Hisense Haircare 101,Health & Beauty,Haircare,Nivea,2023-12-08,True
PRD01235,6453.515,3645.72,132.0,4.02,Generic Small Appliance 893,Electronics,Small Appliances,Puma,2024-07-21,True
PRD01236,355.1,286.71,80.0,3.49,Puma Power Bank 760,Phones & Tablets,Power Banks,Kasapreko,2023-10-12,True
PRD01237,839.54,3531.35,44.0,3.96,Nestle Camera 868,Electronics,Cameras,Nasco,2024-02-27,True
PRD01238,108.42,86.71,853.0,5.0,Unilever Footwear 583,Fashion,Footwear,Nasco,2024-08-30,True
PRD01239,300.5,173.11,614.0,4.0,Lenovo Laptop 454,Computing,Laptops,Infinix,2023-09-18,True
PRD01240,5125.38,3797.84,631.0,4.65,Nestle Storage 556,Computing,Storage,Apple,2023-01-30,True
PRD01241,51.82,39.47,375.0,4.04,Nasco Baby Food 780,Baby Products,Baby Food,Samsung,2023-07-09,True
PRD01242,217.17,141.41,53.0,4.55,Kasapreko Men's Clothing 565,Fashion,Men'S Clothing,Samsung,2024-03-15,True
PRD01243,301.32,194.82,651.0,3.76,Fan Milk Women's Clothing 770,Fashion,Women'S Clothing,Fan Milk,2023-08-29,False
PRD01244,657.31,463.99,301.0,,Tecno Tablet 909,Phones & Tablets,Tablets,Woodin,2023-09-24,True
PRD01245,503.03,413.26,360.0,4.51,Midea Footwear 563,Fashion,Footwear,HP,2022-11-13,False
PRD01246,515.59,400.36,42.0,3.94,Nasco Television 605,Electronics,Televisions,Woodin,2022-01-21,False
PRD01247,276.73,153.83,284.0,3.41,Adidas Fragrance 769,Health & Beauty,Fragrance,Adidas,2022-04-20,True
PRD01248,706.92,534.4,753.0,3.75,Puma Television 799,Electronics,Televisions,Adidas,2023-04-12,False
PRD01249,113.5,83.99,262.0,4.35,Midea Gym Equipment 193,Sports & Fitness,Gym Equipment,Lenovo,2024-04-21,True
PRD01250,1395.155,883.53,169.0,4.1,Kasapreko Outdoor 366,Sports & Fitness,Outdoor,HP,2023-09-06,True
PRD01251,212.53,118.02,759.0,4.63,Lenovo Smartphone 673,Phones & Tablets,Smartphones,,2024-04-21,True
PRD01252,349.66,204.97,449.0,4.04,Nasco Phone Accessorie 270,Phones & Tablets,Phone Accessories,Puma,2024-02-23,True
PRD01253,3741.31,2863.13,599.0,4.24,Fan Milk Smartphone 834,Phones & Tablets,Smartphones,Tecno,2023-09-17,True
PRD01254,37.03,25.58,494.0,3.63,Generic Supplement 461,Health & Beauty,Supplements,Unilever,2022-03-23,True
PRD01255,472.28,306.01,23.0,3.09,Apple Laptop 262,Computing,Laptops,Infinix,2024-10-30,True
PRD01256,276.83,166.09,0.0,3.2,Generic Toy 426,Baby Products,Toys,HP,2024-08-06,True
PRD01257,48.91,39.43,196.0,4.01,Woodin Household 827,Groceries,Household,Unilever,2023-12-14,True
PRD01258,78.57,46.1,760.0,4.48,Nasco Baby Food 782,Baby Products,Baby Food,Dell,2024-10-30,False
PRD01259,2492.19,1696.24,279.0,,itel Furniture 700,Home & Kitchen,Furniture,Adidas,2024-11-20,True
PRD01260,10.69,6.05,754.0,3.84,Generic Fiction 139,Books & Stationery,Fiction,Dell,2022-01-30,True
PRD01261,1077.13,2785.74,0.0,3.66,HP Phone Accessorie 436,Phones & Tablets,Phone Accessories,Apple,2024-03-22,True
PRD01262,169.21,112.09,0.0,4.62,Kasapreko Footwear 213,Fashion,Footwear,,2022-04-22,True
PRD01263,318.04,271.78,712.0,4.43,Nasco Bag 788,Fashion,Bags,Nasco,2022-04-22,True
PRD01264,23.81,20.8,220.0,3.04,Generic Textbook 593,Books & Stationery,Textbooks,Infinix,2024-11-03,True
PRD01265,88.17,62.41,613.0,4.51,Nivea Bedding 607,Home & Kitchen,Bedding,Samsung,2023-08-17,False
PRD01266,110.74,86.19,541.0,4.15,GTP Household 196,Groceries,Household,Nestle,2022-06-05,True
PRD01267,9391.33,6478.39,582.0,4.62,Kasapreko Printer 475,Computing,Printers,Nivea,2022-12-21,False
PRD01268,276.86,170.09,137.0,4.02,Dell Fiction 619,Books & Stationery,Fiction,Adidas,2022-03-05,True
PRD01269,72.55,41.97,582.0,3.93,Nasco Cookware 544,Home & Kitchen,Cookware,,2021-12-29,True
PRD01270,47.51,33.68,869.0,4.64,Samsung Cleaning 384,Home & Kitchen,Cleaning,Hisense,2023-03-06,True
PRD01271,145.18,119.54,381.0,3.99,Samsung Art 694,Books & Stationery,Art,itel,2024-11-07,True
PRD01272,50.26,31.21,549.0,4.01,Apple Women's Clothing 478,Fashion,Women'S Clothing,Dell,2022-04-06,True
PRD01273,187.34,136.24,207.0,3.63,Midea Footwear 573,Fashion,Footwear,Generic,2024-05-05,True
PRD01274,112.3,84.7,556.0,4.62,Dell Cleaning 102,Home & Kitchen,Cleaning,Generic,2024-02-03,False
PRD01275,408.68,353.3,428.0,3.97,GTP Printer 925,Computing,Printers,Midea,2023-05-28,True
PRD01276,117.16,72.93,157.0,3.79,Nasco Women's Clothing 862,Fashion,Women'S Clothing,Nivea,2023-10-10,True
PRD01277,3446.54,3014.54,225.0,3.53,Generic Storage 590,Computing,Storage,Kasapreko,2022-10-04,True
PRD01278,964.2,767.3,515.0,4.19,Nasco Power Bank 812,Phones & Tablets,Power Banks,Nasco,2023-11-23,True
PRD01279,25.59,18.43,177.0,4.16,Dell Baby Food 502,Baby Products,Baby Food,Lenovo,2022-10-02,True
PRD01280,1275.6,850.71,571.0,4.02,Tecno Furniture 829,Home & Kitchen,Furniture,Midea,2022-05-11,False
PRD01281,276.35,220.1,855.0,3.65,Generic Women's Clothing 725,Fashion,Women'S Clothing,Lenovo,2024-02-23,True
PRD01282,115.025,69.58,694.0,5.0,Puma Bag 822,Fashion,Bags,Nestle,2023-03-14,False
PRD01283,259.13,161.75,525.0,4.29,itel Bag 563,Fashion,Bags,Fan Milk,2023-12-17,False
PRD01284,113.82,70.76,366.0,3.81,Woodin Fragrance 297,Health & Beauty,Fragrance,itel,2024-09-19,True
PRD01285,580.39,369.19,815.0,2.44,Tecno Outdoor 507,Sports & Fitness,Outdoor,Adidas,2024-02-20,True
PRD01286,204.21,114.87,98.0,4.14,Puma Sportswear 908,Sports & Fitness,Sportswear,Nestle,2024-09-02,True
PRD01287,107.17,68.95,313.0,4.6,Tecno Bag 321,Fashion,Bags,itel,2022-02-06,True
PRD01288,782.36,,144.0,3.92,Apple Men's Clothing 323,Fashion,Men'S Clothing,Lenovo,2022-07-21,True
PRD01289,235.53,176.64,479.0,3.76,GTP Bag 235,Fashion,Bags,Nivea,2023-05-09,True
PRD01290,29.19,18.28,354.0,4.67,Adidas Cookware 621,Home & Kitchen,Cookware,Adidas,2024-05-22,True
PRD01291,104.29,73.93,172.0,4.03,GTP Men's Clothing 304,Fashion,Men'S Clothing,Woodin,2022-11-06,True
PRD01292,322.19,249.01,512.0,3.85,itel Supplement 339,Health & Beauty,Supplements,Adidas,2023-08-11,True
PRD01293,1423.64,934.51,378.0,4.13,Dell Furniture 471,Home & Kitchen,,Woodin,2023-10-26,True
PRD01294,134.8,95.97,388.0,3.79,Woodin Men's Clothing 792,Fashion,Men'S Clothing,Lenovo,2024-06-25,True
PRD01295,54.95,37.96,727.0,5.0,Generic Men's Clothing 645,Fashion,Men'S Clothing,Tecno,2024-06-09,True
PRD01296,153.36,123.43,63.0,3.93,Woodin Women's Clothing 373,Fashion,Women'S Clothing,Lenovo,2024-10-12,True
PRD01297,4143.99,2564.22,106.0,3.01,Fan Milk Tablet 847,Phones & Tablets,Tablets,Lenovo,2022-12-30,True
PRD01298,5096.79,4141.34,791.0,3.98,Adidas Storage 833,Computing,Storage,Nasco,2024-06-12,True
PRD01299,58.01,14.85,699.0,5.0,HP Beverage 525,Groceries,Beverages,Generic,2024-12-23,True
PRD01300,228.72,163.79,213.0,3.74,Adidas Footwear 255,Fashion,Footwear,Kasapreko,2022-12-01,True
PRD01301,244.53,191.14,570.0,4.14,Unilever Camera 807,Electronics,Cameras,Generic,2024-04-11,False
PRD01302,2060.47,1440.75,628.0,3.77,Generic Bedding 910,Home & Kitchen,Bedding,Hisense,2022-11-01,True
PRD01303,71.63,55.44,734.0,3.9,Generic Snack 913,Groceries,Snacks,Apple,2023-06-19,True
PRD01304,817.54,499.13,302.0,4.22,Fan Milk Camera 571,Electronics,Cameras,itel,2023-03-03,True
PRD01305,107.54,77.67,631.0,,Fan Milk Diaper 647,Baby Products,Diapers,Infinix,2023-12-23,True
PRD01306,472.09,369.49,161.0,,Nasco Sportswear 892,Sports & Fitness,Sportswear,Samsung,2024-08-28,True
PRD01307,106.27,66.97,516.0,4.62,Woodin Bedding 503,Home & Kitchen,Bedding,Adidas,2024-06-09,True
PRD01308,72.8,52.08,732.0,3.7,Infinix Fragrance 512,Health & Beauty,Fragrance,GTP,2023-06-11,True
PRD01309,3505.99,2074.9,887.0,3.61,Nivea Phone Accessorie 730,Phones & Tablets,Phone Accessories,Apple,2024-02-12,True
PRD01310,15.07,10.93,790.0,3.6,Woodin Textbook 103,Books & Stationery,Textbooks,Unilever,2023-10-23,True
PRD01311,55.55,36.61,505.0,4.62,Dell Bag 751,Fashion,Bags,itel,2024-12-20,True
PRD01312,600.65,363.98,447.0,4.22,Nestle Outdoor 874,Sports & Fitness,Outdoor,Lenovo,2023-08-18,True
PRD01313,307.16,192.6,507.0,4.68,Hisense Bedding 102,Home & Kitchen,Bedding,Samsung,2023-11-03,True
PRD01314,330.55,183.26,647.0,4.58,Samsung Phone Accessorie 695,Phones & Tablets,Phone Accessories,Generic,2024-12-11,True
PRD01315,1159.21,1006.61,886.0,4.11,Puma Smartphone 379,Phones & Tablets,Smartphones,Kasapreko,2022-02-10,True
PRD01316,63.33,40.65,846.0,3.95,HP Haircare 697,Health & Beauty,Haircare,HP,2023-02-09,False
PRD01317,1139.18,808.31,751.0,4.33,GTP Bedding 198,Home & Kitchen,Bedding,Apple,2024-01-17,True
PRD01318,465.97,305.33,580.0,4.65,Hisense Smartphone 595,Phones & Tablets,Smartphones,itel,2022-06-21,True
PRD01319,196.34,114.44,617.0,3.19,Apple Snack 645,Groceries,Snacks,itel,2022-02-03,True
PRD01320,59.19,47.22,720.0,4.79,Nestle Diaper 560,Baby Products,Diapers,Lenovo,2023-04-03,False
PRD01321,202.04,138.75,301.0,4.11,Hisense Furniture 754,Home & Kitchen,Furniture,itel,2024-10-10,True
PRD01322,168.92,122.73,233.0,4.84,Fan Milk Women's Clothing 802,Fashion,Women'S Clothing,Nestle,2023-03-16,True
PRD01323,1077.13,164.92,734.0,3.99,Infinix Smartphone 105,Phones & Tablets,Smartphones,Adidas,2024-03-01,True
PRD01324,54.82,44.93,846.0,3.34,itel Beverage 273,Groceries,Beverages,Hisense,2024-03-09,True
PRD01325,241.23,207.4,526.0,3.87,Midea Bag 465,Fashion,Bags,Nivea,2023-06-01,True
PRD01326,1880.99,1413.89,271.0,4.61,Nasco Outdoor 490,Sports & Fitness,Outdoor,Unilever,2022-10-28,True
PRD01327,392.32,251.16,319.0,3.41,Tecno Footwear 208,Fashion,Footwear,Midea,2022-11-18,True
PRD01328,209.34,164.73,621.0,3.8,itel Cookware 279,Home & Kitchen,Cookware,Nestle,2023-02-23,True
PRD01329,3198.56,2770.3,615.0,3.74,Lenovo Small Appliance 224,Electronics,Small Appliances,Hisense,2024-06-05,False
PRD01330,4139.79,3476.37,697.0,4.08,HP Storage 949,Computing,Storage,,2024-03-30,True
PRD01331,16.74,9.73,49.0,4.21,Woodin Household 706,Groceries,Household,Kasapreko,2023-11-01,True
PRD01332,199.72,135.77,806.0,3.85,Lenovo Cookware 322,Home & Kitchen,Cookware,Fan Milk,2023-06-12,True
PRD01333,701.68,503.32,686.0,3.91,Kasapreko Cookware 579,Home & Kitchen,Cookware,Dell,2023-08-08,True
PRD01334,26.84,23.32,625.0,3.54,Nivea Fiction 184,Books & Stationery,Fiction,Tecno,2024-05-18,True
PRD01335,204.46,162.29,506.0,3.24,itel Art 658,Books & Stationery,Art,Generic,2024-04-17,True
PRD01336,354.64,299.7,690.0,4.63,HP Diaper 313,Baby Products,Diapers,GTP,2022-05-11,True
PRD01337,2050.24,1229.17,54.0,3.5,Nasco Storage 228,Computing,Storage,HP,2022-09-10,True
PRD01338,247.41,161.91,269.0,4.14,Puma Bedding 801,Home & Kitchen,Bedding,Generic,2023-12-08,False
PRD01339,61.38,47.69,429.0,2.77,Infinix Supplement 717,Sports & Fitness,Supplements,Dell,2023-11-24,False
PRD01340,37.8,23.17,639.0,,Kasapreko Footwear 949,Fashion,Footwear,Adidas,2024-03-18,True
PRD01341,5087.85,2858.25,555.0,3.73,Nestle Power Bank 835,Phones & Tablets,Power Banks,Dell,2023-03-13,False
PRD01342,222.32,143.02,266.0,3.79,Nivea Diaper 520,Baby Products,Diapers,HP,2022-09-06,True
PRD01343,2093.26,1593.41,709.0,4.58,Adidas Bedding 225,Home & Kitchen,Bedding,Midea,2023-01-09,True
PRD01344,46.09,28.62,339.0,4.45,Dell Cleaning 662,Home & Kitchen,Cleaning,Unilever,2022-03-09,True
PRD01345,57.55,42.01,863.0,4.74,Adidas Fiction 482,Books & Stationery,Fiction,Adidas,2024-02-21,True
PRD01346,32.58,24.55,327.0,4.11,Lenovo Haircare 987,Health & Beauty,Haircare,Adidas,2022-12-04,True
PRD01347,759.37,529.15,888.0,4.67,Generic Bag 261,Fashion,Bags,Apple,2023-11-29,True
PRD01348,328.06,230.63,461.0,3.76,Generic Bag 726,Fashion,Bags,Infinix,2023-06-14,True
PRD01349,209.52,123.11,360.0,3.54,Dell Women's Clothing 795,Fashion,Women'S Clothing,Adidas,2022-01-02,True
PRD01350,396.07,279.08,304.0,3.81,Lenovo Phone Accessorie 916,Phones & Tablets,Phone Accessories,Unilever,2024-10-18,True
PRD01351,92.6,74.72,898.0,3.96,Infinix Snack 398,Groceries,Snacks,Infinix,2023-09-08,True
PRD01352,279.65,194.33,762.0,3.33,Unilever Toy 579,Baby Products,Toys,,2023-10-04,True
PRD01353,1251.45,725.86,36.0,4.07,Woodin Television 263,Electronics,Televisions,Woodin,2023-04-11,True
PRD01354,201.38,123.56,304.0,4.02,Fan Milk Small Appliance 627,Electronics,Small Appliances,Nestle,2022-08-26,True
PRD01355,581.15,456.08,513.0,4.09,GTP Outdoor 739,Sports & Fitness,Outdoor,,2024-04-18,True
PRD01356,2109.34,1556.35,868.0,4.24,Infinix Smartphone 468,Phones & Tablets,Smartphones,Adidas,2022-12-15,True
PRD01357,27.65,16.79,843.0,4.03,Fan Milk Bedding 416,Home & Kitchen,Bedding,Apple,2024-08-19,True
PRD01358,196.07,116.69,466.0,3.39,Generic Footwear 330,Fashion,Footwear,Adidas,2023-10-25,True
PRD01359,526.67,,256.0,5.0,GTP Haircare 133,Health & Beauty,Haircare,Fan Milk,2024-10-13,True
PRD01360,1570.33,1190.28,120.0,5.0,Puma Storage 734,Computing,Storage,Midea,2022-12-25,True
PRD01361,48.35,30.75,230.0,3.74,Dell Haircare 242,Health & Beauty,Haircare,Nasco,2024-10-04,True
PRD01362,227.71,183.08,199.0,3.63,Dell Men's Clothing 599,Fashion,Men'S Clothing,Midea,2023-11-27,True
PRD01363,70.06,52.72,105.0,3.47,Lenovo Supplement 779,Health & Beauty,Supplements,Generic,2023-10-16,True
PRD01364,557.55,475.4,205.0,4.04,Generic Phone Accessorie 858,Phones & Tablets,Phone Accessories,Apple,2024-12-10,True
PRD01365,65.6,42.39,898.0,3.73,Kasapreko Bag 199,Fashion,Bags,Hisense,2022-05-07,True
PRD01366,226.555,320.84,610.0,3.77,Puma Bedding 890,Home & Kitchen,Bedding,Nasco,2022-02-24,True
PRD01367,2186.68,1811.19,773.0,3.6,Tecno Audio 925,Electronics,Audio,Lenovo,2022-10-27,True
PRD01368,7361.32,6058.35,405.0,4.62,Unilever Storage 244,Computing,Storage,Woodin,2024-04-12,True
PRD01369,2195.515,1725.28,586.0,4.41,Dell Laptop 774,Computing,Laptops,Dell,2024-02-21,True
PRD01370,307.11,178.97,608.0,5.0,Lenovo Men's Clothing 175,Fashion,Men'S Clothing,Nivea,2024-01-15,True
PRD01371,641.4,517.26,711.0,3.33,Hisense Tablet 264,Phones & Tablets,Tablets,Tecno,2022-02-01,True
PRD01372,364.61,226.88,775.0,4.29,itel Office Supplie 305,Books & Stationery,Office Supplies,Adidas,2022-11-30,True
PRD01373,101.16,79.26,23.0,3.92,itel Men's Clothing 417,Fashion,Men'S Clothing,Fan Milk,2024-09-24,True
PRD01374,9.45,7.98,125.0,4.13,Infinix Snack 560,Groceries,Snacks,Kasapreko,2023-01-18,True
PRD01375,20.94,18.18,788.0,3.62,Fan Milk Office Supplie 858,Books & Stationery,Office Supplies,Adidas,2024-05-14,True
PRD01376,2377.11,1895.74,744.0,4.65,itel Power Bank 826,Phones & Tablets,Power Banks,Adidas,2023-05-02,False
PRD01377,219.79,136.27,637.0,4.36,Puma Skincare 698,Health & Beauty,Skincare,Tecno,2023-12-28,True
PRD01378,283.78,209.89,828.0,4.45,Unilever Supplement 846,Sports & Fitness,Supplements,Kasapreko,2024-05-16,True
PRD01379,147.21,87.54,357.0,3.82,Samsung Supplement 569,Health & Beauty,Supplements,Tecno,2024-01-15,True
PRD01380,110.35,82.25,594.0,,Nasco Footwear 624,Fashion,Footwear,Infinix,2022-08-28,True
PRD01381,36.95,30.39,88.0,2.98,Unilever Men's Clothing 541,Fashion,Men'S Clothing,itel,2024-04-08,True
PRD01382,341.3,287.02,457.0,4.02,Kasapreko Power Bank 480,Phones & Tablets,Power Banks,itel,2024-12-28,True
PRD01383,564.635,328.08,71.0,3.7,Infinix Cleaning 754,Home & Kitchen,Cleaning,Hisense,2023-11-27,True
PRD01384,40.13,28.38,334.0,3.95,Puma Fiction 839,Books & Stationery,Fiction,Woodin,2023-06-05,False
PRD01385,77.58,11.4,645.0,3.69,Apple Art 193,Books & Stationery,Art,Hisense,2022-06-29,True
PRD01386,6359.66,5482.29,666.0,4.62,Tecno Smartphone 976,Phones & Tablets,Smartphones,GTP,2023-05-14,True
PRD01387,229.82,,70.0,4.04,Fan Milk Skincare 202,Health & Beauty,,Woodin,2022-06-06,True
PRD01388,886.22,710.6,225.0,4.2,GTP Small Appliance 867,Electronics,Small Appliances,Apple,2023-06-08,True
PRD01389,86.75,,45.0,4.34,Woodin Gym Equipment 713,Sports & Fitness,Gym Equipment,Lenovo,2022-08-06,True
PRD01390,473.11,328.81,489.0,4.2,Apple Smartphone 737,Phones & Tablets,Smartphones,Puma,2023-08-06,False
PRD01391,359.02,234.93,166.0,,Infinix Sportswear 301,Sports & Fitness,Sportswear,Tecno,2023-10-22,True
PRD01392,42.41,36.45,120.0,4.07,Generic Diaper 908,Baby Products,Diapers,HP,2022-08-25,True
PRD01393,250.12,170.23,69.0,5.0,Hisense Power Bank 520,Phones & Tablets,Power Banks,Apple,2022-12-17,True
PRD01394,5084.81,3746.22,751.0,3.54,Generic Tablet 216,Phones & Tablets,Tablets,Nasco,2024-02-13,True
PRD01395,121.64,72.92,788.0,3.37,Nivea Toy 991,Baby Products,Toys,Fan Milk,2022-11-26,True
PRD01396,11461.48,6458.26,697.0,3.75,Apple Laptop 826,Computing,Laptops,,2024-06-29,True
PRD01397,26.37,21.23,527.0,3.74,Puma Cleaning 973,Home & Kitchen,Cleaning,Dell,2024-11-11,True
PRD01398,80.2,61.35,623.0,3.25,Infinix Supplement 104,Sports & Fitness,Supplements,Samsung,2024-06-10,True
PRD01399,313.61,187.0,306.0,4.27,HP Furniture 690,Home & Kitchen,Furniture,itel,2024-06-08,False
PRD01400,795.08,540.24,371.0,3.88,GTP Women's Clothing 933,Fashion,Women'S Clothing,Generic,2023-02-03,True
PRD01401,77.42,55.91,195.0,4.65,Samsung Footwear 559,Fashion,Footwear,Apple,2022-01-04,True
PRD01402,363.18,236.1,662.0,3.69,Hisense Smartphone 843,Phones & Tablets,Smartphones,Apple,2024-10-20,True
PRD01403,12.19,9.04,131.0,3.18,Generic Fiction 820,Books & Stationery,Fiction,Samsung,2023-09-28,True
PRD01404,700.29,569.94,742.0,4.55,Apple Bag 806,Fashion,Bags,Infinix,2022-05-18,True
PRD01405,3037.14,1747.29,720.0,3.98,Hisense Laptop 539,Computing,Laptops,itel,2024-06-07,True
PRD01406,781.84,654.78,56.0,3.68,itel Television 344,Electronics,Televisions,Generic,2022-06-18,True
PRD01407,90.46,71.02,173.0,4.29,Hisense Textbook 393,Books & Stationery,Textbooks,Nestle,2023-07-05,True
PRD01408,443.95,370.14,151.0,4.31,HP Tablet 727,Phones & Tablets,Tablets,Kasapreko,2022-12-18,True
PRD01409,267.05,197.29,611.0,4.97,Lenovo Baby Food 836,Baby Products,Baby Food,Puma,2023-06-05,True
PRD01410,553.08,343.15,148.0,4.29,itel Haircare 990,Health & Beauty,Haircare,Unilever,2022-09-21,True
