review_id,order_id,customer_id,product_id,review_timestamp,rating,review_title,review_text,helpful_votes,verified_purchase
REV0012600,ORD0051318,CUST016575,PRD00546,2026-01-26 18:32:34,3.0,Very good,Packaging was torn but the item is fine.,1.0,True
REV0016803,ORD0060592,CUST019650,PRD00489,2025-04-20 10:29:48,3.0,Exactly what I wanted,Quality is decent for the price paid.,2.0,True
REV0007277,ORD0003433,CUST001077,PRD01027,2026-02-11 09:59:03,3.0,Highly recommend,Item arrived later than the estimated date.,2.0,True
REV0015943,ORD0014810,CUST004798,PRD00892,2026-03-08 16:08:24,3.0,Would buy again,"Good value, I have ordered a second one.",1.0,True
REV0005567,ORD0007368,CUST002373,PRD00314,2025-08-31 15:41:10,,Delivery was slow,Customer service resolved my issue quickly.,5.0,True
REV0013327,ORD0039039,CUST012706,PRD01333,2025-02-23 18:14:05,5.0,Very good,Customer service resolved my issue quickly.,1.0,True
REV0001072,ORD0030366,CUST009820,PRD00654,2025-07-06 02:24:33,5.0,Value for money,Rider was polite and the package was sealed.,0.0,True
REV0007584,ORD0057210,CUST018544,PRD00255,2025-03-11 21:05:59,4.0,Not as described,Stopped working after two weeks of use.,0.0,True
REV0015866,ORD0051234,CUST016546,PRD01451,2025-09-05 09:21:11,3.0,Poor packaging,Setup was straightforward and it works well.,2.0,True
REV0004343,ORD0029761,CUST009620,PRD00629,2026-05-17 13:00:09,4.0,Very good,Colour is slightly different from the pictures.,1.0,True
REV0014893,ORD0010353,CUST003317,PRD00739,2026-02-19 09:16:38,,Very good,"Product works as expected, no complaints so far.",2.0,True
REV0017114,ORD0026342,CUST008549,PRD00257,2025-06-04 03:15:54,4.0,Damaged on arrival,Stopped working after two weeks of use.,0.0,True
REV0009397,ORD0005480,CUST001774,PRD00037,2025-11-11 19:43:06,,Highly recommend,Setup was straightforward and it works well.,1.0,True
REV0008397,ORD0050268,CUST016263,PRD01304,2025-10-07 04:20:49,,Damaged on arrival,Item arrived later than the estimated date.,2.0,True
REV0002863,ORD0038014,CUST012390,PRD01295,2025-12-30 01:27:06,5.0,Very good,"Product works as expected, no complaints so far.",0.0,True
REV0015580,ORD0021904,CUST007071,PRD00034,2025-12-08 15:51:20,3.0,Average,Item arrived later than the estimated date.,0.0,True
REV0014417,ORD0027028,CUST008748,PRD01399,2026-06-23 12:37:20,4.0,Poor packaging,Rider was polite and the package was sealed.,1.0,True
REV0014313,ORD0025890,CUST008372,PRD01326,2025-12-08 18:31:18,5.0,Damaged on arrival,Item arrived later than the estimated date.,2.0,True
REV0015313,ORD0053814,CUST017440,PRD00761,2026-07-07 07:48:23,3.0,Poor packaging,Stopped working after two weeks of use.,3.0,True
REV0018588,ORD0045396,CUST014712,PRD00495,,,Very good,Stopped working after two weeks of use.,1.0,True
REV0016950,ORD0018412,CUST005949,PRD00941,2025-10-01 09:51:40,,Excellent quality,Customer service resolved my issue quickly.,1.0,True
REV0007122,ORD0019941,CUST006507,PRD00300,2026-04-17 13:25:50,3.0,Damaged on arrival,Stopped working after two weeks of use.,2.0,True
REV0012287,ORD0059236,CUST019214,PRD00011,2025-08-05 18:14:50,4.0,Poor packaging,Setup was straightforward and it works well.,2.0,True
REV0018054,ORD0042456,CUST013767,PRD01332,2025-09-27 19:50:02,3.0,Delivery was slow,"Product works as expected, no complaints so far.",3.0,True
REV0007156,ORD0021035,CUST006842,PRD00329,2025-09-28 21:02:53,5.0,Highly recommend,"Good value, I have ordered a second one.",2.0,True
REV0009086,ORD0028080,CUST009065,PRD01272,2025-12-07 10:35:45,3.0,Delivery was slow,Quality is decent for the price paid.,2.0,True
REV0017188,ORD0002443,CUST000775,PRD00348,2025-03-08 21:16:18,4.0,Would buy again,"Product works as expected, no complaints so far.",1.0,True
REV0003195,ORD0008579,CUST002781,PRD00494,2026-01-21 22:50:30,5.0,Highly recommend,,1.0,True
REV0003844,ORD0039978,CUST012991,PRD00309,2026-01-15 19:45:56,4.0,Exactly what I wanted,"Product works as expected, no complaints so far.",3.0,True
REV0003546,ORD0056591,CUST018329,PRD00794,2026-03-02 18:02:29,3.0,Average,Stopped working after two weeks of use.,0.0,True
REV0015311,ORD0028263,CUST009135,PRD00246,2026-05-23 12:14:25,5.0,Poor packaging,"Product works as expected, no complaints so far.",2.0,True
REV0013174,ORD0028984,CUST009368,PRD00647,2025-07-30 18:41:17,4.0,Excellent quality,Stopped working after two weeks of use.,3.0,True
REV0002415,ORD0010487,CUST003372,PRD00607,2025-04-03 19:44:05,4.0,Very good,Colour is slightly different from the pictures.,2.0,True
REV0001273,ORD0060189,CUST019523,PRD01279,2025-12-01 20:54:11,4.0,Fast delivery,Quality is decent for the price paid.,1.0,True
REV0011625,ORD0032937,CUST010669,PRD00184,2025-11-18 21:39:52,5.0,Delivery was slow,"Product works as expected, no complaints so far.",1.0,True
REV0003129,ORD0027876,CUST008993,PRD01283,2025-06-28 10:01:15,5.0,Excellent quality,Setup was straightforward and it works well.,4.0,True
REV0005026,ORD0010637,CUST003421,PRD00061,2025-09-16 19:53:33,3.0,Damaged on arrival,"Good value, I have ordered a second one.",4.0,True
REV0006308,ORD0037473,CUST012197,PRD00658,2026-03-15 21:28:56,,Delivery was slow,Quality is decent for the price paid.,2.0,True
REV0013710,ORD0003483,CUST001094,PRD01044,2026-01-07 22:12:18,3.0,Average,Setup was straightforward and it works well.,2.0,True
REV0003063,ORD0016647,CUST005374,PRD00298,2025-07-20 21:33:27,5.0,Damaged on arrival,"Good value, I have ordered a second one.",1.0,True
REV0000564,ORD0034989,CUST011379,PRD00396,2026-02-22 21:59:22,4.0,,"Product works as expected, no complaints so far.",2.0,True
REV0015759,ORD0028279,CUST009138,PRD01306,2026-03-27 15:33:56,4.0,Poor packaging,Colour is slightly different from the pictures.,1.0,True
REV0012378,ORD0000463,CUST000124,PRD01332,2026-05-31 13:15:41,3.0,Excellent quality,,2.0,True
REV0013545,ORD0027965,CUST009022,PRD01052,2025-07-11 12:00:48,3.0,Average,"Product works as expected, no complaints so far.",1.0,True
REV0017504,ORD0054409,CUST017662,PRD00603,2025-09-10 08:20:55,4.0,Poor packaging,,1.0,True
REV0001711,ORD0050474,CUST016325,PRD00098,2025-08-04 09:25:15,5.0,Exactly what I wanted,Colour is slightly different from the pictures.,1.0,True
REV0003510,ORD0013445,CUST004353,PRD00381,2025-01-20 21:32:43,4.0,Fast delivery,Colour is slightly different from the pictures.,2.0,True
REV0009812,ORD0010637,CUST003421,PRD00534,2025-10-01 19:53:33,4.0,,Customer service resolved my issue quickly.,2.0,True
REV0002445,ORD0011676,CUST003783,PRD00570,2025-11-11 23:13:20,4.0,Delivery was slow,"Good value, I have ordered a second one.",3.0,True
REV0012442,ORD0038576,CUST012545,PRD00186,2025-08-07 17:19:23,,Very good,Colour is slightly different from the pictures.,0.0,True
REV0003853,ORD0047863,CUST015470,PRD00525,2025-12-02 02:22:11,5.0,Excellent quality,Packaging was torn but the item is fine.,0.0,True
REV0007879,ORD0052312,CUST016922,PRD00909,2025-07-10 13:09:33,,Value for money,Customer service resolved my issue quickly.,2.0,True
REV0011029,ORD0011343,CUST003665,PRD01459,2026-05-02 12:43:58,5.0,Fast delivery,Customer service resolved my issue quickly.,1.0,True
REV0000102,ORD0010499,CUST003377,PRD00614,2025-06-01 14:34:50,5.0,,Item arrived later than the estimated date.,1.0,True
REV0016825,ORD0026005,CUST008405,PRD00399,2025-11-04 12:30:16,5.0,Excellent quality,"Good value, I have ordered a second one.",2.0,True
REV0007593,ORD0047896,CUST015475,PRD00737,2026-07-11 06:05:10,3.0,Excellent quality,"Product works as expected, no complaints so far.",1.0,True
REV0013788,ORD0026199,CUST008478,PRD00777,2025-12-30 22:40:45,3.0,Excellent quality,Customer service resolved my issue quickly.,1.0,True
REV0016116,ORD0042123,CUST013667,PRD00668,2025-12-14 10:01:00,4.0,Delivery was slow,Packaging was torn but the item is fine.,2.0,True
REV0007183,ORD0051933,CUST016788,PRD01107,2025-08-25 13:06:14,4.0,Very good,"Good value, I have ordered a second one.",4.0,True
REV0005860,ORD0042821,CUST013888,PRD00855,2025-10-22 20:21:21,3.0,Very good,"Good value, I have ordered a second one.",0.0,True
REV0007961,ORD0048630,CUST015705,PRD01399,2026-07-26 13:32:22,,Delivery was slow,Customer service resolved my issue quickly.,1.0,True
REV0005982,ORD0014824,CUST004801,PRD00417,2025-07-26 17:22:51,5.0,Not as described,Item arrived later than the estimated date.,1.0,True
REV0005032,ORD0053424,CUST017308,PRD00592,2025-12-07 14:12:07,3.0,Very good,Colour is slightly different from the pictures.,1.0,True
REV0013921,ORD0024473,CUST007915,PRD00914,2025-04-06 17:15:02,4.0,Highly recommend,Packaging was torn but the item is fine.,2.0,True
REV0012253,ORD0020415,CUST006671,PRD01343,2026-05-26 09:45:37,5.0,Average,Stopped working after two weeks of use.,2.0,True
REV0018488,ORD0016953,CUST005492,PRD00098,2025-10-11 16:22:27,3.0,Highly recommend,Rider was polite and the package was sealed.,2.0,True
REV0015608,ORD0018946,CUST006138,PRD00190,2026-05-09 04:20:44,4.0,Very good,Customer service resolved my issue quickly.,2.0,True
REV0008613,ORD0035151,CUST011420,PRD00655,2025-06-21 19:01:12,5.0,Very good,Packaging was torn but the item is fine.,1.0,True
REV0002555,ORD0004283,CUST001394,PRD01017,2026-02-04 18:00:08,4.0,Damaged on arrival,"Product works as expected, no complaints so far.",1.0,True
REV0010225,ORD0001577,CUST000488,PRD01359,2026-03-23 19:30:03,4.0,Value for money,Rider was polite and the package was sealed.,1.0,True
REV0015677,ORD0030634,CUST009901,PRD00436,2026-02-26 09:20:23,3.0,Average,Customer service resolved my issue quickly.,2.0,True
REV0000636,ORD0020879,CUST006800,PRD00214,2025-09-09 18:12:58,5.0,Not as described,Rider was polite and the package was sealed.,0.0,True
REV0000818,ORD0048167,CUST015551,PRD01007,2025-10-14 17:50:39,4.0,Poor packaging,Setup was straightforward and it works well.,0.0,True
REV0008065,ORD0002814,CUST000905,PRD01255,2026-01-30 11:12:13,4.0,Exactly what I wanted,,0.0,True
REV0006707,ORD0013785,CUST004444,PRD00235,2025-03-07 18:07:26,5.0,Damaged on arrival,"Product works as expected, no complaints so far.",3.0,True
REV0018424,ORD0052756,CUST017096,PRD01227,2026-05-31 09:46:34,5.0,Average,Customer service resolved my issue quickly.,1.0,True
REV0012154,ORD0050412,CUST016305,PRD00675,2026-02-02 14:27:25,5.0,Delivery was slow,Setup was straightforward and it works well.,5.0,True
REV0001384,ORD0020334,CUST006641,PRD00237,2025-08-22 11:45:26,,Highly recommend,"Good value, I have ordered a second one.",2.0,True
REV0008143,ORD0048803,CUST015770,PRD01075,2026-06-09 12:44:14,5.0,Value for money,Stopped working after two weeks of use.,2.0,True
REV0010884,ORD0020402,CUST006660,PRD01446,2026-04-02 14:06:38,3.0,Average,Rider was polite and the package was sealed.,4.0,True
REV0002969,ORD0013983,CUST004522,PRD01493,2025-12-17 13:33:50,3.0,Very good,Setup was straightforward and it works well.,1.0,True
REV0005278,ORD0022799,CUST007364,PRD00693,2025-05-13 20:25:20,4.0,Excellent quality,Stopped working after two weeks of use.,1.0,True
REV0018249,ORD0002518,CUST000813,PRD01317,2026-03-05 19:11:30,4.0,Value for money,Colour is slightly different from the pictures.,2.0,True
REV0013268,ORD0027531,CUST008908,PRD00716,2025-03-15 20:12:19,5.0,Highly recommend,Packaging was torn but the item is fine.,0.0,True
REV0001870,ORD0043187,CUST013986,PRD01249,2026-05-31 21:28:10,5.0,Damaged on arrival,Setup was straightforward and it works well.,2.0,True
REV0008622,ORD0015129,CUST004894,PRD00333,2026-06-11 14:30:40,5.0,Delivery was slow,Packaging was torn but the item is fine.,1.0,True
REV0010009,ORD0057589,CUST018658,PRD01334,2025-05-30 10:43:20,3.0,Damaged on arrival,Packaging was torn but the item is fine.,4.0,True
REV0005742,ORD0060017,CUST019463,PRD00409,2026-03-23 14:43:27,4.0,Fast delivery,,0.0,True
REV0005884,ORD0012360,CUST003991,PRD01045,2025-12-26 12:25:19,,,"Good value, I have ordered a second one.",3.0,True
REV0004833,ORD0032947,CUST010673,PRD00528,2026-06-11 09:37:51,4.0,Damaged on arrival,"Product works as expected, no complaints so far.",0.0,True
REV0009956,ORD0039115,CUST012728,PRD00558,2026-03-26 14:13:59,5.0,Excellent quality,Colour is slightly different from the pictures.,1.0,True
REV0009280,ORD0029747,CUST009618,PRD00957,2025-08-22 10:55:53,5.0,Not as described,Customer service resolved my issue quickly.,1.0,True
REV0008584,ORD0017450,CUST005646,PRD00825,2025-07-19 05:43:18,2.0,Not as described,Item arrived later than the estimated date.,1.0,True
REV0013557,ORD0005935,CUST001946,PRD00043,2026-04-09 15:05:05,5.0,Exactly what I wanted,Quality is decent for the price paid.,2.0,True
REV0007512,ORD0031225,CUST010085,PRD01243,2025-12-21 08:57:56,3.0,Poor packaging,Setup was straightforward and it works well.,3.0,True
REV0017150,ORD0037815,CUST012324,PRD01328,2026-06-22 20:47:06,4.0,Would buy again,Item arrived later than the estimated date.,2.0,True
REV0015697,ORD0009463,CUST003065,PRD01159,2026-06-12 11:35:25,4.0,Delivery was slow,Quality is decent for the price paid.,1.0,True
REV0014800,ORD0015728,CUST005072,PRD01402,2025-09-10 08:18:30,3.0,Not as described,Quality is decent for the price paid.,0.0,True
REV0014106,ORD0017459,CUST005653,PRD00941,2025-12-21 19:27:13,5.0,Fast delivery,Colour is slightly different from the pictures.,3.0,True
REV0005419,ORD0016116,CUST005195,PRD00353,2025-07-31 19:43:30,4.0,Damaged on arrival,Packaging was torn but the item is fine.,1.0,True
REV0016038,ORD0025094,CUST008121,PRD01458,2026-06-10 09:34:43,4.0,Delivery was slow,Quality is decent for the price paid.,0.0,True
REV0015854,ORD0008258,CUST002663,PRD01006,2025-11-03 19:43:19,5.0,Not as described,Customer service resolved my issue quickly.,0.0,True
REV0012909,ORD0046181,CUST014942,PRD01192,2025-08-29 23:50:24,5.0,Would buy again,Packaging was torn but the item is fine.,4.0,True
REV0018425,ORD0011747,CUST003803,PRD00338,2025-05-03 09:26:19,,Fast delivery,"Good value, I have ordered a second one.",2.0,True
REV0001159,ORD0038691,CUST012580,PRD00457,2026-02-15 01:20:47,4.0,Delivery was slow,Stopped working after two weeks of use.,0.0,True
REV0010978,ORD0042791,CUST013878,PRD00718,2025-09-11 19:53:56,1.0,Value for money,Colour is slightly different from the pictures.,2.0,True
REV0016089,ORD0023893,CUST007731,PRD00501,2026-04-05 12:44:19,5.0,Excellent quality,"Product works as expected, no complaints so far.",2.0,True
REV0003024,ORD0057496,CUST018630,PRD00509,2026-04-16 02:31:36,4.0,Damaged on arrival,"Good value, I have ordered a second one.",1.0,True
REV0001324,ORD0033608,CUST010908,PRD01154,2025-11-14 18:40:24,5.0,Very good,Packaging was torn but the item is fine.,2.0,True
REV0000124,ORD0061749,CUST019969,PRD01070,2025-06-05 15:52:05,5.0,Excellent quality,"Good value, I have ordered a second one.",3.0,True
REV0003888,ORD0040485,CUST013162,PRD00046,2025-10-18 12:27:15,3.0,Delivery was slow,Rider was polite and the package was sealed.,1.0,True
REV0000821,ORD0053862,CUST017454,PRD01366,2025-03-20 20:01:35,3.0,Value for money,Item arrived later than the estimated date.,1.0,True
REV0006591,ORD0048116,CUST015539,PRD00909,2025-07-27 21:28:51,4.0,Delivery was slow,Item arrived later than the estimated date.,0.0,True
REV0006528,ORD0004623,CUST001493,PRD01433,2025-10-24 22:27:33,3.0,Would buy again,Quality is decent for the price paid.,2.0,True
REV0016658,ORD0043666,CUST014131,PRD01451,2025-01-31 20:32:05,3.0,Average,Colour is slightly different from the pictures.,1.0,True
REV0004823,ORD0039713,CUST012919,PRD00480,2026-01-20 11:16:24,4.0,,Setup was straightforward and it works well.,1.0,True
REV0002623,ORD0052252,CUST016904,PRD01063,2025-06-15 17:40:23,5.0,Would buy again,Setup was straightforward and it works well.,3.0,True
REV0008426,ORD0040132,CUST013048,PRD00837,2025-04-21 22:23:43,,Not as described,"Good value, I have ordered a second one.",4.0,True
REV0003395,ORD0026720,CUST008644,PRD01171,2025-10-19 12:31:12,,Highly recommend,Customer service resolved my issue quickly.,1.0,True
REV0011419,ORD0060512,CUST019611,PRD00642,2026-04-06 22:52:59,,Value for money,Setup was straightforward and it works well.,0.0,True
REV0016575,ORD0052221,CUST016898,PRD00036,2026-01-22 13:37:53,4.0,,Stopped working after two weeks of use.,2.0,True
REV0016527,ORD0059097,CUST019162,PRD01125,2025-07-12 15:59:58,5.0,Average,Rider was polite and the package was sealed.,2.0,True
REV0007649,ORD0013438,CUST004351,PRD00546,2025-10-15 13:30:10,4.0,,"Product works as expected, no complaints so far.",2.0,True
REV0003078,ORD0024924,CUST008069,PRD00264,2026-05-16 15:31:30,3.0,,Packaging was torn but the item is fine.,1.0,True
REV0011179,ORD0040814,CUST013265,PRD01400,2025-02-09 01:11:44,4.0,Excellent quality,Rider was polite and the package was sealed.,1.0,True
REV0016511,ORD0060911,CUST019738,PRD00797,2025-10-20 08:09:39,3.0,Exactly what I wanted,Stopped working after two weeks of use.,1.0,True
REV0007278,ORD0020439,CUST006678,PRD00393,2025-01-09 21:18:14,3.0,Value for money,"Good value, I have ordered a second one.",2.0,True
REV0016271,ORD0030359,CUST009819,PRD00092,2025-12-22 08:17:04,,Excellent quality,Quality is decent for the price paid.,4.0,True
REV0001410,ORD0057479,CUST018625,PRD00082,2026-03-26 00:50:26,3.0,Damaged on arrival,"Product works as expected, no complaints so far.",2.0,True
REV0006931,ORD0052135,CUST016876,PRD00944,2026-04-25 12:57:14,4.0,Fast delivery,Rider was polite and the package was sealed.,1.0,True
REV0015134,ORD0039184,CUST012758,PRD01367,2025-11-09 16:18:10,3.0,Value for money,Customer service resolved my issue quickly.,3.0,True
REV0011236,ORD0044958,CUST014585,PRD01217,2026-04-20 16:29:35,3.0,Fast delivery,"Good value, I have ordered a second one.",0.0,True
REV0015973,ORD0020582,CUST006715,PRD01225,2025-09-14 19:52:10,5.0,Highly recommend,Packaging was torn but the item is fine.,1.0,True
REV0000964,ORD0059956,CUST019452,PRD01242,2026-02-26 11:46:56,3.0,Not as described,Setup was straightforward and it works well.,3.0,True
REV0012554,ORD0025216,CUST008160,PRD00942,2026-02-22 05:36:53,5.0,,Customer service resolved my issue quickly.,1.0,True
REV0009626,ORD0042909,CUST013901,PRD00937,2025-05-21 18:55:42,3.0,Not as described,Stopped working after two weeks of use.,1.0,True
REV0006596,ORD0005815,CUST001903,PRD00284,2025-04-26 17:06:51,4.0,Damaged on arrival,,1.0,True
REV0012912,ORD0033698,CUST010927,PRD00343,2026-03-06 22:44:22,3.0,Exactly what I wanted,"Good value, I have ordered a second one.",1.0,True
